age;gender;height_cm;weight_kg;body fat_%;diastolic;systolic;gripForce;sit and bend forward_cm;sit-ups counts;broad jump_cm;class
34.0;M;176.0;70.4;23.1;83.0;127.0;47.1;16.8;43.0;226.0;B
45.0;F;164.2;55.0;27.2;67.0;125.0;27.4;18.6;34.0;161.0;C
37.0;M;172.5;71.6;19.8;77.0;140.0;43.0;17.7;46.0;202.0;C
28.0;F;167.2;53.0;21.0;66.0;111.0;20.2;13.0;36.0;165.0;C
25.0;M;184.5;85.9;18.6;72.0;118.0;46.5;17.0;52.0;195.0;B
25.0;F;164.4;54.4;30.0;58.0;116.0;24.4;24.6;50.0;168.0;B
22.0;M;169.4;57.2;10.7;69.0;119.0;33.9;0.0;65.0;250.0;D
43.0;M;167.0;60.58;11.5;64.0;125.0;45.4;14.4;52.0;238.0;A
54.0;F;149.3;48.7;26.6;70.0;118.0;21.3;15.9;26.0;149.0;B
21.0;M;173.0;67.8;7.9;81.0;123.0;46.5;17.6;58.0;245.0;A
25.0;M;171.7;66.0;11.6;82.0;131.0;47.3;16.9;64.0;241.0;A
36.0;M;177.5;73.1;13.8;82.0;135.0;50.8;19.1;64.0;252.0;C
52.0;M;169.1;70.5;24.5;85.0;136.0;43.0;10.9;27.0;204.0;C
25.0;M;176.4;96.96;29.4;93.0;152.0;43.2;11.9;42.0;214.0;D
62.0;F;159.2;50.8;27.1;71.0;128.0;25.6;24.2;22.0;147.0;A
28.0;F;169.0;69.1;30.4;66.0;113.0;35.0;22.1;40.0;166.0;A
48.0;M;172.3;92.2;32.0;92.0;147.0;35.3;6.3;23.0;202.0;D
30.0;M;176.9;77.9;19.6;96.0;141.0;40.6;13.4;53.0;256.0;B
60.0;F;152.0;49.8;26.7;63.0;122.0;22.4;10.9;20.0;111.0;D
24.0;F;155.0;49.7;33.5;76.0;130.0;23.2;18.0;36.0;155.0;C
62.0;F;149.1;42.3;18.6;67.0;101.0;22.6;19.0;25.0;122.0;B
25.0;F;166.1;54.8;21.6;76.0;121.0;35.4;32.2;49.0;210.0;A
47.0;M;171.2;71.3;25.6;96.0;131.0;45.0;5.3;28.0;203.0;D
44.0;M;169.4;73.8;24.5;96.0;133.0;39.5;6.7;23.0;196.0;D
41.0;M;173.3;73.9;23.1;84.0;135.0;39.0;15.1;33.0;214.0;C
45.0;M;182.0;91.4;22.6;97.0;153.0;55.3;9.0;36.0;243.0;C
24.0;M;177.9;67.5;19.9;67.0;125.0;36.9;9.7;46.0;222.0;C
44.0;M;176.1;71.94;15.4;63.0;114.0;32.8;4.6;28.0;180.0;D
57.0;F;161.3;70.4;35.4;75.0;130.0;32.1;12.5;13.0;107.0;D
43.0;F;164.4;56.6;22.2;71.0;114.0;30.9;22.8;43.0;162.0;A
24.0;F;157.0;52.6;24.4;74.0;115.0;21.9;20.3;43.0;174.0;A
27.0;M;181.2;90.7;24.5;77.0;146.0;47.0;12.9;58.0;199.0;D
40.0;F;162.9;51.3;21.7;82.0;123.0;27.9;16.4;38.0;167.0;B
23.0;F;156.0;55.1;16.8;80.0;120.0;35.3;15.3;30.0;166.0;C
49.0;F;162.2;59.9;27.0;68.0;106.0;31.3;18.0;24.0;145.0;B
64.0;M;167.4;61.5;24.1;84.0;139.0;35.0;6.2;18.0;165.0;D
32.0;M;178.0;73.9;22.3;82.0;131.0;38.0;-18.7;33.0;158.0;D
53.0;M;166.0;64.6;18.9;78.0;148.0;40.8;17.0;32.0;221.0;B
59.0;M;166.5;67.6;28.6;77.0;136.0;36.1;4.0;37.0;149.0;C
26.0;M;172.3;71.6;23.5;60.0;125.0;40.6;10.3;33.0;181.0;D
49.0;F;154.6;54.0;31.8;96.0;151.0;24.3;25.3;0.0;160.0;D
31.0;M;168.1;63.4;17.6;70.0;130.0;39.4;23.4;49.0;185.0;B
24.0;M;182.1;80.1;20.2;84.0;147.0;50.7;8.2;37.0;168.0;D
27.0;M;175.3;63.5;18.1;77.0;120.0;40.5;26.9;40.0;227.0;C
63.0;F;164.7;81.2;38.4;69.0;117.0;23.2;22.6;12.0;129.0;D
28.0;M;179.6;66.0;23.6;85.0;139.0;40.8;5.6;38.0;213.0;C
27.0;M;174.3;66.1;16.4;97.0;153.0;39.0;-4.5;51.0;234.0;D
30.0;M;174.9;74.1;20.2;69.0;123.0;46.0;15.3;48.0;239.0;A
48.0;M;159.8;62.2;23.1;89.0;146.0;40.3;19.3;56.0;197.0;A
24.0;M;177.4;79.6;21.8;92.0;150.0;53.8;25.6;56.0;259.0;A
21.0;M;176.5;71.4;14.3;66.0;135.0;45.1;17.3;52.0;280.0;B
55.0;F;157.1;56.1;31.4;76.0;132.0;28.6;19.9;24.0;129.0;A
32.0;M;171.2;66.6;15.6;82.0;132.0;43.0;18.0;54.0;232.0;A
31.0;M;177.3;72.0;29.2;85.0;133.0;37.0;-7.8;17.0;202.0;D
31.0;F;165.2;55.0;21.8;67.0;107.0;26.7;21.7;25.0;186.0;B
36.0;F;160.3;62.16;32.2;80.0;120.0;29.8;19.8;26.0;166.0;B
28.0;M;178.0;79.7;19.0;75.0;137.0;42.7;7.4;52.0;204.0;C
36.0;M;176.3;79.8;15.4;92.0;132.0;54.9;21.4;55.0;262.0;A
26.0;M;171.4;72.6;17.9;84.0;122.0;51.3;18.0;53.0;205.0;A
28.0;M;187.9;79.3;13.5;81.0;156.0;53.5;28.0;50.0;239.0;B
64.0;F;149.8;64.6;43.6;76.0;146.0;16.9;12.8;2.0;83.0;D
63.0;M;169.8;77.9;30.7;92.0;152.0;32.6;6.5;12.0;166.0;D
31.0;M;171.2;74.0;24.5;84.0;123.0;52.9;5.8;54.0;193.0;C
31.0;F;164.5;51.84;19.9;75.0;124.0;24.2;21.2;41.0;196.0;A
31.0;M;186.4;79.9;18.1;80.0;115.0;49.7;10.1;53.0;222.0;B
21.0;M;175.0;61.8;11.0;65.0;120.0;40.3;11.9;48.0;232.0;B
40.0;M;171.0;75.8;25.2;96.0;139.0;38.3;-5.4;33.0;201.0;D
24.0;M;187.0;104.0;27.6;80.0;120.0;39.0;-8.5;25.0;180.0;D
34.0;M;169.0;80.2;20.2;92.0;148.0;47.6;27.0;55.0;237.0;C
40.0;M;171.3;75.2;20.7;64.0;111.0;44.4;15.4;41.0;220.0;B
26.0;M;169.8;82.12;37.2;111.0;167.0;42.3;9.2;28.0;185.0;D
26.0;M;173.5;75.3;17.0;72.0;129.0;46.2;19.4;54.0;238.0;A
31.0;M;162.6;73.8;24.7;68.0;103.0;42.4;19.1;56.0;230.0;A
21.0;M;186.4;64.5;8.7;76.0;129.0;29.6;24.2;57.0;255.0;C
21.0;F;159.5;56.3;37.3;62.0;103.0;21.9;17.0;24.0;115.0;C
61.0;F;155.7;49.6;25.2;64.0;131.0;19.7;23.0;16.0;120.0;B
23.0;F;159.6;44.8;22.8;76.0;138.0;25.3;22.6;52.0;166.0;A
49.0;F;148.1;63.7;39.7;82.0;138.0;20.7;10.6;0.0;73.0;D
49.0;M;178.0;86.7;23.5;96.0;147.0;46.6;-0.9;30.0;186.0;D
38.0;F;157.5;55.6;34.2;60.0;94.0;25.3;15.0;23.0;165.0;C
55.0;F;163.7;52.0;29.4;64.0;127.0;25.2;17.6;40.0;151.0;B
25.0;M;186.1;97.4;25.6;64.0;135.0;66.8;-14.6;36.0;199.0;D
37.0;M;179.9;77.4;19.9;71.0;114.0;48.7;12.5;55.0;210.0;B
21.0;F;157.4;55.0;23.1;63.0;110.0;28.3;22.8;39.0;167.0;A
40.0;M;176.4;93.8;32.0;76.0;133.0;48.2;-5.8;27.0;154.0;D
28.0;F;159.7;56.8;20.9;75.0;119.0;25.3;19.1;56.0;172.0;A
23.0;F;171.4;57.6;24.9;74.0;119.0;32.2;17.3;43.0;172.0;B
44.0;F;162.2;60.3;20.2;85.0;141.0;31.5;31.2;38.0;188.0;A
22.0;M;173.3;90.9;29.5;72.0;153.0;40.6;-3.7;30.0;218.0;D
64.0;M;174.5;89.8;31.6;80.0;140.0;43.6;13.6;39.0;175.0;B
22.0;F;165.8;56.2;31.1;80.0;127.0;21.8;17.9;27.0;109.0;C
48.0;F;161.8;55.1;17.2;67.0;127.0;31.2;23.4;51.0;181.0;A
27.0;F;168.2;67.24;29.4;83.0;124.0;37.5;26.0;45.0;173.0;A
36.0;M;167.7;64.7;18.8;71.0;117.0;38.3;4.8;35.0;210.0;C
22.0;M;183.5;81.2;17.8;73.0;130.0;46.0;17.1;57.0;241.0;D
28.0;M;167.5;71.0;30.6;63.0;111.0;37.4;-10.5;34.0;183.0;D
25.0;F;159.1;55.3;23.2;79.0;136.0;27.5;22.0;45.0;173.0;A
27.0;M;181.2;73.8;22.7;69.0;125.0;40.1;18.2;49.0;228.0;C
60.0;M;160.6;64.8;29.7;98.0;139.0;30.2;12.8;18.0;179.0;D
60.0;F;159.2;68.8;38.6;76.0;118.0;22.4;14.9;0.0;66.0;D
47.0;F;164.6;60.4;32.6;79.0;119.0;24.1;15.4;21.0;150.0;C
48.0;M;173.6;75.8;24.4;77.0;117.0;42.8;21.1;44.0;201.0;B
25.0;M;180.7;77.1;17.9;86.0;146.0;45.8;17.8;52.0;227.0;B
31.0;M;171.7;79.7;23.2;77.0;136.0;51.1;15.1;40.0;240.0;C
32.0;M;170.7;73.4;19.1;87.0;140.0;48.1;8.4;40.0;190.0;C
23.0;F;159.5;56.0;25.9;58.0;119.0;28.2;32.0;46.0;171.0;A
60.0;M;168.8;66.7;19.2;83.0;131.0;50.3;18.6;41.0;198.0;A
43.0;M;171.2;75.6;20.3;95.0;152.0;44.3;23.6;60.0;245.0;A
39.0;M;164.8;68.98;22.5;85.0;148.0;43.2;12.5;48.0;206.0;B
34.0;F;167.4;82.9;29.7;80.0;160.0;34.8;1.0;0.0;112.0;D
33.0;M;171.7;71.62;21.0;65.0;116.0;51.3;23.8;47.0;224.0;A
40.0;M;174.1;87.2;20.6;81.0;118.0;37.7;18.8;46.0;234.0;B
49.0;M;172.3;78.3;27.4;83.0;143.0;43.4;-8.0;29.0;161.0;D
48.0;F;159.7;60.0;26.7;61.0;110.0;31.8;20.4;37.0;188.0;A
25.0;M;175.9;66.2;13.0;91.0;139.0;43.7;6.6;50.0;229.0;C
62.0;F;154.0;52.6;34.0;92.0;154.0;27.5;23.5;4.0;114.0;D
24.0;M;176.3;73.58;13.9;65.0;146.0;59.5;22.4;61.0;235.0;A
26.0;F;167.8;60.2;26.5;67.0;124.0;27.6;16.3;42.0;160.0;B
25.0;M;166.2;73.2;15.7;60.0;114.0;44.9;28.6;60.0;251.0;A
37.0;M;175.3;65.0;8.1;72.0;142.0;43.2;26.0;58.0;227.0;A
47.0;M;169.2;69.2;15.4;97.0;141.0;47.3;18.2;47.0;230.0;A
64.0;M;163.8;70.3;29.2;79.0;120.0;24.9;4.4;17.0;151.0;D
38.0;M;169.0;74.8;19.2;85.0;129.0;31.7;9.1;35.0;204.0;C
26.0;M;166.7;68.2;22.5;87.0;142.0;45.3;8.1;31.0;186.0;D
28.0;M;174.7;76.7;16.8;86.0;130.0;40.4;21.0;49.0;251.0;B
32.0;F;152.7;47.3;27.0;90.0;145.0;27.2;21.1;37.0;160.0;A
54.0;M;170.7;72.2;28.0;95.0;142.0;38.4;7.7;26.0;169.0;C
45.0;M;173.9;64.0;14.7;87.0;157.0;45.6;13.5;43.0;211.0;B
44.0;M;170.1;73.3;19.7;79.0;138.0;43.3;21.2;48.0;221.0;C
26.0;F;164.5;50.8;20.9;84.0;121.0;28.1;31.4;53.0;170.0;A
35.0;M;186.2;80.5;16.1;76.0;110.0;54.8;11.8;40.0;254.0;B
21.0;F;156.4;58.1;28.5;60.0;124.0;30.6;17.8;47.0;177.0;B
22.0;M;168.4;80.2;25.6;66.0;141.0;44.3;17.0;41.0;209.0;D
37.0;F;165.1;104.7;48.3;86.0;148.0;28.1;12.2;16.0;146.0;D
21.0;M;185.3;76.9;17.5;74.0;120.0;43.1;21.3;35.0;179.0;D
21.0;F;167.8;55.2;24.0;73.0;129.0;24.8;19.2;47.0;144.0;D
61.0;M;178.5;74.6;16.4;97.0;156.0;54.5;15.2;43.0;155.0;B
28.0;M;171.7;78.0;24.2;89.0;146.0;50.1;11.0;62.0;245.0;C
48.0;M;181.4;100.1;26.0;99.0;153.0;46.5;-6.8;28.0;214.0;D
24.0;F;167.2;62.7;23.3;69.0;127.0;30.2;24.1;49.0;197.0;A
33.0;M;178.2;72.1;17.1;81.0;135.0;48.2;20.8;60.0;221.0;B
22.0;M;174.4;69.3;18.0;73.0;131.0;33.9;16.7;55.0;242.0;C
21.0;M;172.9;75.0;14.5;64.0;123.0;47.1;14.9;59.0;220.0;B
63.0;M;169.7;67.1;20.4;79.0;129.0;43.8;9.5;32.0;190.0;B
24.0;F;177.3;63.3;25.3;83.0;149.0;26.8;22.8;36.0;176.0;A
44.0;M;172.4;74.8;18.7;75.0;120.0;45.2;13.7;58.0;194.0;B
34.0;M;175.1;71.5;18.2;79.0;122.0;46.4;9.9;44.0;227.0;B
27.0;F;164.0;51.0;20.4;75.0;122.0;25.3;19.4;36.0;163.0;A
59.0;F;146.3;52.9;32.8;81.0;150.0;23.9;20.0;11.0;144.0;C
64.0;M;164.3;68.0;28.1;73.0;131.0;39.3;10.9;32.0;184.0;B
22.0;M;184.5;74.1;13.5;93.0;129.0;45.4;14.8;47.0;211.0;C
35.0;F;151.5;78.0;40.0;80.0;120.0;29.4;18.2;30.0;166.0;D
50.0;F;166.6;56.0;17.1;78.0;115.0;31.1;21.8;23.0;153.0;B
29.0;M;177.9;85.7;26.9;94.0;158.0;47.4;17.2;44.0;219.0;D
51.0;M;168.2;73.1;24.4;61.0;144.0;41.1;7.6;36.0;213.0;C
32.0;M;176.7;77.1;24.0;93.0;140.0;53.0;14.7;42.0;252.0;C
45.0;M;173.4;73.5;16.9;83.0;117.0;45.9;16.0;50.0;218.0;A
38.0;M;172.4;69.3;20.1;70.0;126.0;38.2;14.7;63.0;214.0;A
25.0;F;161.5;48.5;29.3;65.0;118.0;19.9;8.8;45.0;182.0;D
33.0;F;161.0;47.9;21.8;76.0;122.0;17.9;27.2;27.0;168.0;B
33.0;M;165.6;60.4;17.8;81.0;127.0;38.6;213.0;53.0;244.0;B
37.0;F;150.4;47.7;41.5;65.0;114.0;15.9;8.7;6.0;112.0;D
25.0;M;171.4;64.7;12.9;76.0;144.0;40.1;20.2;59.0;250.0;A
43.0;F;168.1;54.5;20.3;99.0;143.0;24.4;21.0;32.0;120.0;B
40.0;F;162.6;54.2;31.0;75.0;116.0;19.1;24.2;16.0;141.0;D
27.0;F;159.2;56.7;28.0;61.0;104.0;27.8;24.1;40.0;181.0;A
64.0;F;154.7;50.2;35.68;78.0;128.0;18.7;6.8;0.0;59.0;D
35.0;M;179.9;87.0;17.7;65.0;104.0;58.3;13.2;52.0;228.0;B
32.0;M;178.5;95.4;21.7;89.0;142.0;53.8;23.6;52.0;224.0;C
28.0;M;177.1;70.3;17.2;83.0;123.0;43.5;14.2;66.0;236.0;B
22.0;M;178.3;73.3;16.7;78.0;140.0;40.0;10.0;48.0;228.0;C
36.0;M;171.6;63.1;18.7;66.0;134.0;41.3;12.0;27.0;220.0;D
33.0;M;175.2;87.5;26.6;90.0;149.0;49.4;5.6;34.0;214.0;D
21.0;M;174.4;72.0;18.6;77.0;124.0;37.7;28.4;56.0;224.0;B
60.0;F;152.0;49.8;34.3;72.0;121.0;23.0;15.0;15.0;135.0;D
29.0;M;179.0;96.9;24.0;89.0;145.0;34.6;7.6;59.0;180.0;D
25.0;M;179.6;89.3;24.8;79.0;137.0;39.1;-9.7;43.0;182.0;D
40.0;M;174.0;76.6;25.9;93.0;150.0;40.2;16.3;50.0;239.0;A
22.0;M;172.7;72.3;16.1;94.0;152.0;51.7;19.0;51.0;240.0;B
45.0;F;156.9;51.4;27.9;73.0;132.0;27.1;20.0;22.0;152.0;B
28.0;M;173.4;72.8;14.1;82.0;121.0;41.4;18.4;59.0;242.0;B
54.0;F;155.9;71.0;44.1;76.0;139.0;20.9;16.6;24.0;138.0;D
23.0;F;151.8;46.9;20.5;60.0;105.0;22.2;28.9;50.0;178.0;A
37.0;M;161.7;59.4;19.4;90.0;155.0;43.5;23.0;57.0;214.0;A
30.0;F;162.0;55.2;27.0;98.0;141.0;24.1;27.8;35.0;167.0;B
25.0;F;170.3;73.2;29.5;55.0;109.0;33.0;26.8;46.0;189.0;B
62.0;F;159.9;52.3;28.0;72.0;125.0;27.6;19.4;2.0;139.0;D
56.0;M;173.1;77.5;20.2;82.0;120.0;52.3;28.8;55.0;221.0;B
50.0;F;167.0;57.0;24.0;66.0;101.0;23.4;28.6;17.0;175.0;C
21.0;F;164.0;62.1;33.0;77.0;135.0;32.0;28.9;27.0;194.0;C
26.0;M;175.6;75.3;11.1;70.0;119.0;58.3;16.3;57.0;243.0;A
29.0;M;172.1;63.3;14.4;81.0;134.0;53.5;17.2;50.0;235.0;B
33.0;M;180.9;66.2;15.6;74.0;118.0;41.4;9.6;38.0;235.0;C
31.0;M;167.1;75.28;22.9;78.0;134.0;43.4;22.0;62.0;235.0;A
24.0;M;184.6;82.4;21.2;78.0;120.0;43.5;-0.8;41.0;224.0;D
23.0;F;163.5;59.5;29.0;78.0;111.0;22.1;19.5;47.0;197.0;B
22.0;M;176.6;74.4;23.7;80.0;137.0;35.1;4.8;34.0;216.0;D
31.0;M;180.0;69.8;19.1;84.0;129.0;51.5;14.7;39.0;194.0;C
21.0;M;174.1;65.6;14.1;67.0;134.0;45.1;26.9;59.0;226.0;A
28.0;M;167.9;74.1;25.8;73.0;118.0;45.9;19.4;46.0;233.0;B
27.0;F;164.6;58.8;30.9;85.0;127.0;25.1;26.4;51.0;171.0;A
22.0;F;160.4;56.0;25.9;70.0;108.0;33.2;24.5;64.0;195.0;A
27.0;M;172.8;66.4;30.2;63.0;113.0;29.1;1.8;36.0;177.0;D
29.0;M;170.0;76.64;22.2;93.0;137.0;43.7;13.1;45.0;202.0;B
21.0;M;177.4;78.6;20.8;80.0;130.0;54.0;18.3;54.0;203.0;B
24.0;M;177.1;70.4;13.5;54.0;121.0;42.7;11.3;42.0;203.0;C
55.0;M;166.6;56.8;16.5;92.0;155.0;32.6;15.9;36.0;178.0;B
59.0;M;169.1;68.7;10.4;84.0;131.0;45.7;21.1;52.0;149.0;A
42.0;M;175.8;79.1;19.0;81.0;123.0;44.0;19.1;50.0;229.0;C
63.0;F;153.9;51.0;26.0;80.0;159.0;24.3;15.6;24.0;137.0;C
30.0;M;180.3;78.8;16.5;85.0;141.0;45.1;10.0;48.0;240.0;B
51.0;F;160.6;52.7;21.5;76.0;136.0;29.4;25.0;34.0;144.0;A
58.0;M;177.8;71.2;24.1;97.0;158.0;42.1;10.5;27.0;164.0;C
25.0;F;155.9;45.7;28.7;63.0;130.0;26.7;3.7;43.0;166.0;D
62.0;M;176.5;89.8;34.2;64.0;139.0;43.3;16.9;26.0;177.0;D
29.0;F;160.9;54.5;25.8;80.0;118.0;22.5;7.5;44.0;167.0;D
61.0;M;167.9;64.0;22.7;98.0;146.0;45.3;14.1;36.0;212.0;C
31.0;M;177.3;74.4;19.3;81.0;133.0;43.8;15.8;54.0;217.0;B
47.0;F;162.8;55.1;26.8;78.0;120.0;25.1;16.1;1.0;112.0;D
23.0;M;177.9;71.6;16.5;76.0;134.0;47.0;21.4;55.0;251.0;B
51.0;M;170.0;63.8;18.1;83.0;146.0;29.1;16.0;38.0;215.0;B
23.0;F;160.3;47.6;15.0;73.0;111.0;28.8;17.3;45.0;183.0;B
28.0;M;167.8;65.18;19.0;82.0;140.0;47.6;20.6;67.0;235.0;A
25.0;M;189.9;74.46;16.0;80.0;120.0;46.8;13.5;48.0;231.0;C
33.0;F;166.6;59.92;26.1;75.0;116.0;22.3;28.2;38.0;179.0;C
55.0;F;156.1;56.02;32.6;72.0;117.0;27.9;16.8;20.0;119.0;B
32.0;F;158.4;49.4;21.1;78.0;109.0;24.3;16.7;30.0;194.0;B
22.0;M;175.5;79.3;19.7;79.0;142.0;45.8;15.0;51.0;225.0;B
26.0;F;166.5;58.1;27.5;80.0;137.0;22.8;13.7;31.0;172.0;C
21.0;M;173.0;66.2;16.7;78.0;133.0;48.2;25.2;57.0;235.0;A
22.0;M;181.5;80.4;14.0;70.0;124.0;51.9;18.9;58.0;245.0;A
32.0;M;172.5;69.9;13.1;100.0;148.0;43.6;24.2;63.0;267.0;B
44.0;M;169.4;75.0;26.3;83.0;136.0;45.5;15.2;26.0;204.0;D
24.0;F;169.1;55.4;20.5;55.0;112.0;35.3;17.3;52.0;187.0;B
35.0;M;166.7;67.1;20.4;86.0;150.0;44.2;16.7;61.0;222.0;A
36.0;M;171.4;69.0;12.7;83.0;122.0;47.2;17.9;55.0;242.0;C
56.0;F;158.3;56.2;35.3;84.0;131.0;23.1;20.4;8.0;150.0;D
62.0;M;176.2;74.2;19.8;79.0;123.0;38.8;3.5;29.0;192.0;C
48.0;M;165.2;70.0;29.1;90.0;147.0;39.5;14.5;44.0;211.0;B
30.0;M;176.6;92.3;24.5;87.0;130.0;54.7;13.9;41.0;227.0;C
40.0;M;189.3;93.2;16.5;93.0;146.0;62.1;22.3;51.0;255.0;A
57.0;M;177.0;73.2;21.3;64.0;101.0;40.0;16.6;30.0;203.0;B
21.0;M;173.2;89.2;25.2;63.0;134.0;58.0;4.4;50.0;208.0;D
24.0;M;184.9;82.5;17.2;75.0;144.0;34.8;27.3;50.0;259.0;C
48.0;M;182.3;82.5;20.6;78.0;136.0;47.2;10.3;43.0;210.0;B
41.0;M;174.5;76.32;20.1;81.0;157.0;46.8;21.4;57.0;219.0;A
30.0;M;175.1;75.5;18.4;99.0;141.0;46.1;5.3;32.0;228.0;D
22.0;M;160.5;60.8;18.9;64.0;118.0;30.9;13.7;60.0;196.0;C
37.0;M;175.2;66.7;19.6;59.0;99.0;39.6;7.6;44.0;194.0;C
21.0;M;181.4;69.6;17.0;86.0;136.0;44.0;10.8;56.0;206.0;C
31.0;M;176.7;93.84;18.3;82.0;133.0;49.2;15.2;50.0;226.0;B
30.0;M;172.4;61.8;13.9;71.0;131.0;42.5;7.2;48.0;234.0;C
45.0;F;162.4;59.5;30.7;81.0;123.0;29.1;15.2;25.0;182.0;B
33.0;F;168.0;48.7;21.1;50.0;90.0;23.1;23.1;40.0;144.0;B
26.0;F;164.9;67.4;36.9;62.0;112.0;25.6;19.7;26.0;161.0;C
21.0;F;167.9;63.2;35.3;91.0;156.0;31.2;20.6;40.0;168.0;C
21.0;M;184.0;95.0;21.9;93.0;142.0;54.7;-5.1;55.0;229.0;D
63.0;M;162.1;60.9;22.6;84.0;120.0;38.8;-1.0;18.0;162.0;D
50.0;M;173.1;81.8;30.3;72.0;115.0;31.7;-9.1;29.0;165.0;D
31.0;F;171.0;58.8;26.6;69.0;112.0;24.2;10.3;39.0;170.0;C
60.0;F;141.0;46.1;25.5;80.0;120.0;21.1;15.3;14.0;140.0;C
23.0;M;162.2;61.5;10.9;73.0;114.0;35.9;11.0;55.0;247.0;C
62.0;M;167.0;61.8;10.2;70.0;119.0;40.9;12.9;35.0;195.0;A
34.0;M;174.1;79.0;21.0;65.0;134.0;41.8;18.5;51.0;229.0;A
34.0;M;171.3;63.3;23.4;85.0;129.0;33.2;12.9;37.0;195.0;C
24.0;M;176.4;80.9;18.5;84.0;127.0;65.2;9.5;52.0;247.0;C
25.0;F;163.0;47.5;26.9;83.0;132.0;24.5;18.2;43.0;132.0;C
59.0;M;172.8;76.3;22.9;82.0;117.0;38.8;17.3;40.0;187.0;C
22.0;M;176.8;80.2;21.6;86.0;127.0;28.2;-9.9;39.0;194.0;D
26.0;F;169.3;63.4;31.8;70.0;119.0;26.6;33.8;36.0;179.0;B
64.0;M;155.6;70.0;29.7;84.0;138.0;37.7;10.4;27.0;151.0;D
40.0;F;163.5;60.1;26.8;93.0;117.0;35.9;21.7;46.0;168.0;A
21.0;M;165.1;64.76;25.0;84.0;124.0;32.6;16.8;46.0;197.0;C
28.0;M;176.2;88.5;28.4;71.0;127.0;51.9;10.1;47.0;212.0;B
46.0;M;174.0;69.9;22.6;87.0;159.0;38.5;7.9;44.0;206.0;C
22.0;M;173.5;66.9;17.0;82.0;142.0;35.7;8.1;58.0;172.0;C
30.0;M;182.5;77.0;24.3;83.0;125.0;40.8;0.3;41.0;204.0;D
33.0;M;171.7;58.7;16.5;80.0;140.0;41.7;26.2;49.0;226.0;A
22.0;M;176.0;75.3;31.3;89.0;128.0;29.1;19.3;40.0;189.0;D
23.0;M;169.6;55.3;14.4;80.0;147.0;34.6;3.1;41.0;236.0;D
21.0;M;164.7;69.0;14.4;83.0;112.0;46.8;27.0;57.0;234.0;A
28.0;M;166.9;71.0;18.7;72.0;129.0;47.2;15.8;58.0;230.0;A
43.0;M;185.2;91.7;17.7;93.0;156.0;56.4;10.5;49.0;221.0;C
55.0;F;167.9;61.8;25.5;99.0;153.0;32.3;19.6;30.0;182.0;A
64.0;F;165.4;67.6;26.3;79.0;134.0;25.9;28.0;31.0;146.0;B
62.0;M;165.0;67.4;18.8;89.0;139.0;43.0;11.5;34.0;174.0;B
41.0;F;156.8;61.7;28.8;82.0;152.0;22.6;22.5;34.0;143.0;C
25.0;F;164.8;53.5;22.4;93.0;131.0;27.7;20.1;38.0;163.0;B
26.0;M;175.7;76.9;19.7;75.0;116.0;49.9;18.0;52.0;224.0;A
23.0;M;173.9;70.5;25.1;88.0;141.0;37.4;18.8;46.0;195.0;C
61.0;F;154.2;70.5;43.1;64.0;121.0;19.7;17.2;0.0;52.0;D
29.0;F;168.3;59.4;25.1;69.0;116.0;26.1;24.2;46.0;139.0;B
62.0;F;160.3;62.9;26.4;88.0;132.0;26.9;24.4;21.0;123.0;C
30.0;F;160.4;57.3;31.5;66.0;118.0;24.2;14.0;39.0;139.0;B
60.0;M;162.5;55.0;9.3;66.0;105.0;38.8;9.8;45.0;178.0;B
57.0;F;162.1;71.4;39.1;82.0;150.0;28.6;18.0;15.0;114.0;B
45.0;F;157.9;47.5;24.7;67.0;137.0;21.9;24.4;50.0;145.0;B
59.0;F;157.5;81.9;45.5;64.0;122.0;25.4;21.6;0.0;65.0;D
30.0;M;176.0;77.0;22.0;84.0;126.0;42.0;11.0;46.0;210.0;B
27.0;M;171.4;67.3;22.5;93.0;137.0;34.9;15.5;51.0;214.0;C
34.0;M;173.0;73.0;20.3;81.0;133.0;49.3;12.2;38.0;235.0;C
49.0;M;174.2;74.2;19.9;88.0;142.0;47.6;20.3;51.0;221.0;C
28.0;M;177.0;74.1;14.0;99.0;147.0;52.8;26.4;59.0;249.0;A
44.0;M;170.3;73.1;26.0;89.0;130.0;45.1;20.5;38.0;210.0;B
21.0;M;177.6;67.0;17.8;95.0;153.0;36.4;4.5;27.0;184.0;D
61.0;M;171.7;88.5;30.3;76.0;140.0;47.5;13.6;25.0;171.0;B
58.0;M;165.7;65.34;20.9;77.0;135.0;27.2;11.7;16.0;179.0;D
32.0;M;169.8;58.7;14.8;68.0;107.0;37.1;22.3;60.0;216.0;A
29.0;F;166.1;61.9;19.3;64.0;124.0;34.2;24.7;43.0;161.0;A
24.0;M;179.2;80.3;18.2;92.0;145.0;52.7;22.1;44.0;231.0;C
39.0;F;164.2;60.62;28.8;74.0;129.0;25.1;7.2;34.0;143.0;D
23.0;F;156.0;51.7;23.7;72.0;118.0;24.6;20.0;46.0;157.0;B
27.0;M;181.8;79.4;19.3;89.0;134.0;23.5;14.7;45.0;211.0;B
61.0;M;172.5;69.8;21.8;65.0;114.0;45.2;18.7;42.0;189.0;A
33.0;F;166.5;64.3;35.0;79.0;111.0;25.0;11.6;13.0;140.0;D
39.0;F;158.3;53.3;20.0;77.0;114.0;38.0;26.0;48.0;173.0;A
